,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
3889,,,,,Conf. games:,Conf. games:,17,31.4,0.4,-0.6,91.3,14.8,50.0,51.3,11.8,14.1,3.8,26.7,2.3,2.5,83.3,13-25,.520,15-30,.500,0-0,.000,,,,,,,,
3890,,,,,Top 100 quality games:,Top 100:,19,33.5,0.7,0.8,98.3,15.8,48.8,51.9,13.6,12.7,5.1,23.5,3.2,2.7,62.8,16-27,.593,21-42,.500,0-1,.000,,,,,,,,
3891,,,,,Top 50 quality games:,Top 50:,14,32.9,1.0,0.4,101.0,16.6,50.0,53.2,14.4,11.2,7.2,23.1,2.5,2.8,73.3,13-22,.591,15-29,.517,0-1,.000,,,,,,,,
3892,2008,Jr,6-10,Joonas Suotamo,Penn St.,B10,5,1.6,-1.0,-12.4,14.5,19.6,0.0,0.0,11.3,12.7,0.0,63.9,12.4,3.1,0.0,0-0,.000,0-3,.000,0-0,.000,,,,,,,,
3893,,,,,Conf. games:,Conf. games:,2,1.2,-1.4,8.7,0.0,4.7,0.0,0.0,0.0,15.5,0.0,0.0,14.7,7.2,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
3894,,,,,Top 100 quality games:,Top 100:,2,1.2,-1.4,8.7,0.0,4.3,0.0,0.0,0.0,14.5,0.0,0.0,13.0,7.1,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
3895,,,,,Top 50 quality games:,Top 50:,2,1.6,-1.4,8.7,0.0,4.5,0.0,0.0,0.0,14.5,0.0,0.0,12.8,7.2,0.0,0-0,.000,0-1,.000,0-0,.000,,,,,,,,
3896,2008,Jr,6-6,Schyler King,Penn St.,B10,13,6.1,-0.2,0.1,85.8,12.5,34.2,31.8,4.5,18.3,5.1,0.0,1.6,2.5,15.8,0-3,.000,2-4,.500,3-15,.200,,,,,,,,
3897,,,,,Conf. games:,Conf. games:,3,5.9,-0.1,0.2,89.9,7.5,25.0,25.0,8.5,16.2,4.6,0.0,0.0,3.0,0.0,0-0,.000,0-2,.000,1-4,.250,,,,,,,,
3898,,,,,Top 100 quality games:,Top 100:,6,6.7,0.7,2.7,124.0,7.1,42.9,42.9,6.6,15.3,7.9,0.0,0.0,2.5,0.0,0-0,.000,0-2,.000,2-5,.400,,,,,,,,
3899,,,,,Top 50 quality games:,Top 50:,4,8.0,0.9,3.0,119.3,8.0,42.9,42.9,7.8,17.4,4.6,0.0,0.0,2.9,0.0,0-0,.000,0-2,.000,2-5,.400,,,,,,,,
3900,2008,Sr,6-4,Jason Walberg,Pepperdine,WCC,16,32.6,1.1,-0.9,99.4,18.4,43.9,50.3,1.2,7.6,19.2,19.7,0.5,2.6,44.7,39-51,.765,23-54,.426,18-60,.300,,,,,,,,
3901,,,,,Conf. games:,Conf. games:,2,9.6,1.8,-0.7,104.3,18.5,61.5,67.1,0.0,6.9,21.5,32.0,0.0,3.0,30.8,4-4,1.000,2-4,.500,4-9,.444,,,,,,,,
3902,,,,,Top 100 quality games:,Top 100:,5,31.5,-0.2,-3.4,77.3,18.5,40.0,45.1,2.9,8.2,13.1,30.9,0.0,2.0,22.9,7-8,.875,2-13,.154,8-22,.364,,,,,,,,
3903,,,,,Top 50 quality games:,Top 50:,4,40.4,0.5,-2.3,86.1,17.7,48.1,53.7,1.8,7.6,13.4,31.2,0.0,1.5,30.8,7-8,.875,2-12,.167,7-14,.500,,,,,,,,
3904,2008,Fr,6-10,Daniel Johnson,Pepperdine,WCC,20,32.0,0.8,-3.2,90.4,25.4,43.0,50.5,6.8,14.8,7.9,24.4,2.7,2.1,44.0,54-66,.818,48-101,.475,11-49,.224,,,,,,,,
3905,,,,,Conf. games:,Conf. games:,5,16.1,0.6,-4.1,87.1,25.8,28.9,42.5,2.3,19.3,6.5,13.8,2.2,1.8,50.0,18-19,.947,8-22,.364,2-16,.125,,,,,,,,
3906,,,,,Top 100 quality games:,Top 100:,6,30.5,1.0,-2.0,83.6,27.6,34.3,43.4,6.6,14.1,3.9,18.3,3.1,2.1,50.0,21-27,.778,14-36,.389,3-18,.167,,,,,,,,
3907,,,,,Top 50 quality games:,Top 50:,5,44.2,0.3,-3.9,76.5,24.8,30.0,40.1,5.8,15.0,4.4,20.4,2.5,1.9,40.0,16-18,.889,12-31,.387,1-14,.071,,,,,,,,
3908,2008,Fr,6-5,Jon Reed,Pepperdine,WCC,30,25.6,0.3,-4.0,99.5,16.3,47.4,47.7,1.0,6.7,4.9,10.1,1.2,1.3,10.3,6-12,.500,4-7,.571,34-109,.312,,,,,,,,
3909,,,,,Conf. games:,Conf. games:,14,37.1,0.6,-3.3,99.4,17.2,49.3,50.5,1.0,9.5,5.7,12.0,1.5,1.5,12.3,6-9,.667,3-5,.600,22-68,.324,,,,,,,,
3910,,,,,Top 100 quality games:,Top 100:,9,25.0,0.0,-4.5,87.1,14.3,44.8,43.7,0.0,8.0,8.4,14.4,1.9,2.1,13.8,1-4,.250,1-2,.500,8-27,.296,,,,,,,,
3911,,,,,Top 50 quality games:,Top 50:,5,16.3,0.6,4.1,106.1,15.7,65.4,60.9,0.0,13.6,6.4,15.9,2.2,3.8,15.4,0-2,.000,1-1,1.000,5-12,.417,,,,,,,,
3912,2008,Fr,5-9,Tyler Tucker,Pepperdine,WCC,20,11.6,-0.5,-7.4,84.0,5.5,36.4,42.6,2.8,2.4,3.4,26.3,0.0,1.1,36.4,3-4,.750,4-8,.500,0-3,.000,,,,,,,,
3913,,,,,Conf. games:,Conf. games:,9,10.4,-0.1,-8.0,96.4,7.8,40.0,50.7,3.6,2.1,5.8,23.8,0.0,0.9,80.0,3-4,.750,2-5,.400,0-0,.000,,,,,,,,
3914,,,,,Top 100 quality games:,Top 100:,7,21.0,-1.2,-6.7,67.4,5.3,42.9,42.9,1.1,2.7,2.2,34.9,0.0,1.8,0.0,0-0,.000,3-5,.600,0-2,.000,,,,,,,,
3915,,,,,Top 50 quality games:,Top 50:,5,21.7,0.1,-4.6,108.0,1.4,50.0,50.0,0.0,2.0,0.0,0.0,0.0,0.9,0.0,0-0,.000,1-1,1.000,0-1,.000,,,,,,,,
3916,2008,Sr,6-3,Tyler Carr,Pepperdine,WCC,23,11.8,-1.0,-11.9,44.0,13.2,21.7,22.0,4.8,5.6,5.7,37.9,1.3,1.8,39.1,2-9,.222,5-16,.313,0-7,.000,,,,,,,,
3917,,,,,Conf. games:,Conf. games:,9,11.1,-1.0,-12.8,43.2,18.3,23.1,21.4,6.7,8.0,5.6,33.1,3.3,1.7,53.8,1-7,.143,3-10,.300,0-3,.000,,,,,,,,
3918,,,,,Top 100 quality games:,Top 100:,9,15.5,-1.0,-10.8,44.2,15.3,18.2,20.9,7.3,11.1,6.1,32.6,0.0,2.5,63.6,2-7,.286,2-8,.250,0-3,.000,,,,,,,,
3919,,,,,Top 50 quality games:,Top 50:,5,7.1,-0.8,-14.0,18.1,20.4,0.0,10.2,5.1,6.2,0.0,42.2,0.0,2.9,133.3,1-4,.250,0-2,.000,0-1,.000,,,,,,,,
3920,2008,Sr,6-11,Jarrad Henry,Pepperdine,WCC,6,3.5,-0.4,-4.2,66.3,19.1,33.3,39.1,9.2,2.7,0.0,31.5,6.8,4.8,88.9,4-8,.500,3-9,.333,0-0,.000,,,,,,,,
3921,,,,,Conf. games:,Conf. games:,2,2.0,-0.8,7.4,48.7,9.2,0.0,52.6,0.0,0.0,0.0,52.8,0.0,14.6,0.0,1-2,.500,0-0,.000,0-0,.000,,,,,,,,
3922,,,,,Top 100 quality games:,Top 100:,3,6.8,-0.3,-0.2,67.8,18.1,28.6,33.7,10.0,4.2,0.0,21.1,3.6,5.7,57.1,2-4,.500,2-7,.286,0-0,.000,,,,,,,,
3923,,,,,Top 50 quality games:,Top 50:,3,11.3,-0.4,-0.2,66.9,17.2,28.6,33.7,9.7,3.9,0.0,21.0,3.2,5.4,57.1,2-4,.500,2-7,.286,0-0,.000,,,,,,,,
3924,2008,Sr,6-1,Ronald Ramon,Pittsburgh,BE,36,79.9,3.0,4.5,115.4,14.3,52.4,54.8,1.5,7.7,19.4,18.2,0.2,1.8,24.9,44-62,.710,33-77,.429,65-172,.378,,,,,,,,
3925,,,,,Conf. games:,Conf. games:,18,83.3,3.2,4.0,114.0,14.7,51.9,54.1,0.9,5.8,24.1,20.1,0.2,1.8,17.1,17-22,.773,16-38,.421,34-91,.374,,,,,,,,
3926,,,,,Top 100 quality games:,Top 100:,22,83.0,1.6,2.9,99.0,14.3,44.7,48.6,1.0,7.3,17.7,21.8,0.0,1.7,27.8,31-42,.738,21-52,.404,31-99,.313,,,,,,,,
3927,,,,,Top 50 quality games:,Top 50:,16,82.8,1.4,3.3,96.0,14.0,42.9,46.5,1.2,7.5,15.8,20.1,0.0,1.8,25.9,21-29,.724,15-40,.375,22-72,.306,,,,,,,,
3928,2008,Sr,6-4,Mike Cook,Pittsburgh,BE,10,17.5,2.5,2.4,108.3,21.9,48.0,54.8,3.1,8.1,20.1,20.6,1.3,0.7,44.7,28-34,.824,26-56,.464,7-20,.350,,,,,,,,
3929,,,,,Top 100 quality games:,Top 100:,4,12.8,1.7,0.2,91.1,24.4,45.3,53.6,3.8,7.0,16.3,30.4,0.9,1.1,53.1,14-17,.824,10-25,.400,3-7,.429,,,,,,,,
3930,,,,,Top 50 quality games:,Top 50:,2,7.7,1.0,-2.5,83.8,25.7,39.3,47.5,6.3,4.8,25.2,33.0,0.0,0.0,42.9,5-6,.833,4-11,.364,1-3,.333,,,,,,,,
3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,2008,Sr,6-2,Keith Benjamin,Pittsburgh,BE,36,66.6,2.4,3.2,107.9,17.9,52.0,53.8,4.0,8.5,14.7,19.2,0.5,1.9,23.0,41-62,.661,70-140,.500,47-130,.362,,,,,,,,
3933,,,,,Conf. games:,Conf. games:,18,83.5,3.0,3.6,106.7,18.0,55.5,56.1,3.2,7.4,13.9,20.9,0.2,2.1,22.4,22-37,.595,42-83,.506,33-82,.402,,,,,,,,
3934,,,,,Top 100 quality games:,Top 100:,22,67.1,2.1,2.7,101.9,17.7,48.2,49.8,4.7,9.4,13.6,17.7,0.7,1.4,19.5,21-33,.636,47-91,.516,23-78,.295,,,,,,,,
3935,,,,,Top 50 quality games:,Top 50:,16,67.1,1.8,2.5,99.1,16.8,47.1,48.5,4.6,8.7,10.4,16.6,0.5,1.7,19.3,14-23,.609,35-68,.515,14-51,.275,,,,,,,,
3936,2008,Jr,6-10,Cassin Diggs,Pittsburgh,BE,8,3.0,0.2,-9.6,92.6,21.8,50.0,46.3,28.8,8.0,0.0,25.8,2.5,0.0,16.7,0-2,.000,6-12,.500,0-0,.000,,,,,,,,
3937,,,,,Top 100 quality games:,Top 100:,1,0.3,-1.0,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3938,,,,,Top 50 quality games:,Top 50:,1,0.5,-1.0,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-0,.000,,,,,,,,
3939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,2008,Sr,6-6,Sherrard Watson,Portland,WCC,30,63.7,1.3,-2.5,95.4,22.9,46.4,53.9,5.2,8.7,11.8,25.0,0.5,1.9,53.8,89-113,.788,66-149,.443,21-61,.344,,,,,,,,
3941,,,,,Conf. games:,Conf. games:,14,61.4,0.4,-3.9,86.4,21.9,39.3,46.6,3.1,7.4,9.7,22.9,0.7,2.3,42.9,33-42,.786,25-66,.379,9-32,.281,,,,,,,,
3942,,,,,Top 100 quality games:,Top 100:,9,60.3,1.4,-3.2,87.0,26.7,39.2,49.8,7.6,5.2,9.1,24.8,0.5,1.6,69.2,35-45,.778,18-47,.383,5-18,.278,,,,,,,,
3943,,,,,Top 50 quality games:,Top 50:,4,59.4,0.2,-6.7,74.0,27.9,35.9,41.9,7.1,5.1,11.8,25.4,1.1,1.3,40.6,9-13,.692,7-22,.318,3-10,.300,,,,,,,,
3944,2008,Jr,6-4,Walter Thompson,Portland,WCC,23,20.1,0.1,-4.6,84.9,23.0,46.1,46.0,1.0,15.4,11.7,20.8,0.0,1.0,13.3,5-12,.417,22-51,.431,13-39,.333,,,,,,,,
3945,,,,,Conf. games:,Conf. games:,10,13.6,0.1,-4.1,87.0,19.7,54.5,53.3,1.6,13.5,3.2,24.7,0.0,1.6,22.7,2-5,.400,6-10,.600,4-12,.333,,,,,,,,
3946,,,,,Top 100 quality games:,Top 100:,6,24.2,-0.8,-5.7,66.9,17.2,42.5,40.6,0.0,18.7,16.0,32.0,0.0,0.7,10.0,0-2,.000,4-9,.444,3-11,.273,,,,,,,,
3947,,,,,Top 50 quality games:,Top 50:,3,20.6,-0.0,-2.4,79.8,18.2,71.4,66.9,0.0,14.6,8.9,40.6,0.0,1.8,14.3,0-1,.000,2-2,1.000,2-5,.400,,,,,,,,
3948,2008,Jr,6-4,Marcus Carter,Portland,WCC,14,8.0,-0.6,-6.8,66.5,14.2,28.9,28.2,5.1,9.0,14.2,26.9,1.2,1.3,5.3,0-1,.000,4-13,.308,1-6,.167,,,,,,,,
3949,,,,,Conf. games:,Conf. games:,5,6.1,-0.6,-7.8,66.4,12.0,25.0,23.6,3.5,7.5,6.0,0.0,0.0,0.0,12.5,0-1,.000,2-6,.333,0-2,.000,,,,,,,,
3950,,,,,Top 100 quality games:,Top 100:,6,14.7,-0.6,-8.0,62.5,17.9,28.1,28.1,4.2,7.1,13.0,19.0,2.1,0.0,0.0,0-0,.000,3-11,.273,1-5,.200,,,,,,,,
3951,,,,,Top 50 quality games:,Top 50:,4,26.9,-0.4,-6.6,70.3,17.9,34.6,34.6,5.2,8.4,6.3,15.9,0.0,0.0,0.0,0-0,.000,3-9,.333,1-4,.250,,,,,,,,
3952,2008,Sr,6-4,Deonte Huff,Portland St.,BSky,30,74.8,3.5,3.2,113.2,24.4,54.4,59.1,8.4,16.1,19.5,19.7,0.6,2.3,52.8,110-149,.738,122-217,.562,21-65,.323,,,,,,,,
3953,,,,,Conf. games:,Conf. games:,16,76.7,3.9,4.4,121.1,23.6,56.3,61.6,9.6,16.7,21.7,18.1,0.7,2.0,54.6,65-83,.783,69-118,.585,11-34,.324,,,,,,,,
3954,,,,,Top 100 quality games:,Top 100:,6,62.5,3.7,2.9,97.9,30.9,50.0,53.4,6.3,12.7,23.2,25.0,0.7,3.8,42.9,16-24,.667,22-45,.489,4-11,.364,,,,,,,,
3955,,,,,Top 50 quality games:,Top 50:,4,73.8,2.9,4.5,92.3,26.4,48.7,53.2,5.3,11.0,14.8,26.0,1.0,5.3,39.5,11-15,.733,14-30,.467,3-8,.375,,,,,,,,
3956,2008,Sr,6-11,Scott Morrison,Portland St.,BSky,30,57.3,2.7,5.3,117.6,21.9,57.5,59.5,12.0,18.1,9.0,13.5,8.1,1.8,68.0,85-136,.625,115-200,.575,0-0,.000,,,,,,,,
3957,,,,,Conf. games:,Conf. games:,16,59.4,2.9,6.8,120.7,23.1,58.5,61.1,13.4,17.3,7.9,12.9,9.6,2.1,75.4,58-89,.652,69-118,.585,0-0,.000,,,,,,,,
3958,,,,,Top 100 quality games:,Top 100:,6,46.8,1.9,0.4,99.6,21.1,50.0,51.5,9.4,19.4,12.6,23.2,4.9,0.9,11.8,3-4,.750,17-34,.500,0-0,.000,,,,,,,,
3959,,,,,Top 50 quality games:,Top 50:,4,53.1,0.7,-3.0,84.6,18.8,52.4,52.4,4.4,15.2,11.4,31.1,1.4,0.7,9.5,1-2,.500,11-21,.524,0-0,.000,,,,,,,,
3960,2008,Sr,5-11,Brian Curtis,Portland St.,BSky,22,11.2,0.5,0.7,118.3,16.9,64.5,65.0,5.3,3.6,7.0,17.9,0.8,1.3,61.3,12-19,.632,2-4,.500,12-27,.444,,,,,,,,
3961,,,,,Conf. games:,Conf. games:,13,15.0,0.6,2.4,119.9,16.9,64.0,63.9,6.3,3.6,9.2,17.4,1.2,1.8,40.0,6-10,.600,1-3,.333,10-22,.455,,,,,,,,
3962,,,,,Top 100 quality games:,Top 100:,2,5.0,-2.1,-13.5,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0-1,.000,0-0,.000,0-3,.000,,,,,,,,
3963,,,,,Top 50 quality games:,Top 50:,1,2.5,-1.2,-22.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-0,.000,0-0,.000,0-2,.000,,,,,,,,
3964,2008,So,6-9,Alex Tiefenthaler,Portland St.,BSky,21,19.0,0.3,-1.6,98.7,16.1,50.8,51.1,3.2,15.4,5.6,17.4,0.0,2.2,30.0,9-18,.500,2-10,.200,19-50,.380,,,,,,,,
3965,,,,,Conf. games:,Conf. games:,14,23.3,0.1,-0.6,100.4,14.2,55.9,55.5,3.3,14.0,4.5,21.4,0.0,2.7,29.4,5-10,.500,1-4,.250,12-30,.400,,,,,,,,
3966,,,,,Top 100 quality games:,Top 100:,4,13.6,1.3,2.4,111.9,22.0,60.0,62.3,3.6,20.9,0.0,17.0,0.0,3.2,60.0,4-6,.667,0-1,.000,4-9,.444,,,,,,,,
3967,,,,,Top 50 quality games:,Top 50:,3,19.4,1.1,2.5,102.4,20.7,56.3,59.9,0.0,20.9,0.0,19.4,0.0,4.0,75.0,4-6,.667,0-1,.000,3-7,.429,,,,,,,,
3968,2008,Sr,6-2,Dupree Lucas,Portland St.,BSky,21,33.0,0.1,-5.7,87.1,20.1,42.2,44.2,2.4,7.1,18.0,25.6,0.3,1.3,19.1,14-22,.636,23-60,.383,17-55,.309,,,,,,,,
3969,,,,,Conf. games:,Conf. games:,8,16.7,-0.1,-8.2,86.8,18.6,38.3,40.3,2.3,6.5,16.0,19.9,1.1,1.1,33.3,5-10,.500,7-17,.412,3-13,.231,,,,,,,,
3970,,,,,Top 100 quality games:,Top 100:,6,50.7,1.3,-2.2,86.9,25.6,48.7,50.1,5.8,9.0,20.4,33.2,0.0,2.1,10.3,3-4,.750,10-23,.435,6-16,.375,,,,,,,,
3971,,,,,Top 50 quality games:,Top 50:,4,57.5,-0.6,-5.9,67.9,20.2,47.2,50.1,4.1,5.3,13.9,46.8,0.0,2.0,11.1,2-2,1.000,4-10,.400,3-8,.375,,,,,,,,
3972,2008,Sr,6-8,J.R. Moore,Portland St.,BSky,24,15.1,-0.2,-7.8,80.1,20.6,34.8,40.1,7.3,18.8,10.1,24.9,3.7,0.9,52.2,14-24,.583,16-46,.348,0-0,.000,,,,,,,,
3973,,,,,Conf. games:,Conf. games:,13,18.1,0.2,-6.5,92.2,22.6,38.7,44.6,10.5,19.9,13.5,21.6,3.9,0.5,71.0,13-22,.591,12-31,.387,0-0,.000,,,,,,,,
3974,,,,,Top 100 quality games:,Top 100:,5,12.9,-1.3,-11.4,33.0,14.7,16.7,16.7,0.0,26.5,6.0,40.3,3.6,0.0,0.0,0-0,.000,1-6,.167,0-0,.000,,,,,,,,
3975,,,,,Top 50 quality games:,Top 50:,3,18.8,-1.3,-8.6,48.4,9.9,20.0,20.0,0.0,26.9,6.5,20.8,0.0,0.0,0.0,0-0,.000,1-5,.200,0-0,.000,,,,,,,,
3976,2008,Fr,6-5,Justynn Hammond,Portland St.,BSky,16,18.2,-0.5,-6.5,77.9,20.1,49.1,50.3,3.8,12.2,10.2,37.1,2.0,2.1,22.2,7-12,.583,10-28,.357,11-26,.423,,,,,,,,
3977,,,,,Conf. games:,Conf. games:,12,28.8,-0.7,-5.7,79.1,17.2,48.8,50.3,2.0,11.9,9.2,35.7,2.5,2.2,30.0,7-12,.583,9-22,.409,7-18,.389,,,,,,,,
3978,,,,,Top 100 quality games:,Top 100:,2,6.1,-0.7,-16.8,53.9,37.6,25.0,25.0,24.2,9.4,13.6,44.4,0.0,3.6,0.0,0-0,.000,0-3,.000,1-3,.333,,,,,,,,
3979,,,,,Top 50 quality games:,Top 50:,1,8.1,-0.4,-11.0,64.9,29.4,30.0,30.0,19.4,0.0,16.5,32.5,0.0,4.8,0.0,0-0,.000,0-3,.000,1-2,.500,,,,,,,,
3980,2008,Sr,6-3,Aaron Smith,Prairie View A&M,SWAC,29,64.1,1.7,-3.1,106.1,20.9,51.6,54.2,1.8,4.3,11.9,15.1,0.0,0.9,24.6,50-69,.725,43-86,.500,68-195,.349,,,,,,,,
3981,,,,,Conf. games:,Conf. games:,18,65.7,1.5,-3.8,106.3,21.3,49.7,53.2,1.9,3.9,10.8,13.2,0.0,1.2,31.3,40-55,.727,35-63,.556,35-113,.310,,,,,,,,
3982,,,,,Top 100 quality games:,Top 100:,6,55.4,2.6,1.2,112.6,21.0,61.0,63.4,2.5,6.1,13.8,22.4,0.0,0.8,22.0,9-11,.818,5-10,.500,17-40,.425,,,,,,,,
3983,,,,,Top 50 quality games:,Top 50:,4,50.6,2.9,2.8,111.9,24.0,68.6,69.1,4.2,7.6,12.0,28.7,0.0,1.3,20.0,5-7,.714,3-6,.500,14-29,.483,,,,,,,,
3984,2008,Sr,6-5,Brian Ezeh,Prairie View A&M,SWAC,29,77.8,0.8,-4.1,89.7,25.4,49.3,51.5,6.8,15.3,17.5,26.0,1.2,2.6,50.2,86-149,.577,139-244,.570,5-53,.094,,,,,,,,
3985,,,,,Conf. games:,Conf. games:,18,82.1,1.1,-2.7,94.5,25.3,55.1,56.1,5.4,14.9,14.8,25.4,1.4,3.2,58.3,62-109,.569,97-162,.599,4-25,.160,,,,,,,,
3986,,,,,Top 100 quality games:,Top 100:,6,65.0,-1.0,-11.0,65.6,27.4,33.6,38.3,9.1,11.1,17.3,35.4,0.0,1.7,31.0,12-18,.667,18-43,.419,1-15,.067,,,,,,,,
3987,,,,,Top 50 quality games:,Top 50:,4,70.0,-0.1,-10.9,71.1,28.9,35.4,39.1,10.2,10.1,24.3,34.5,0.0,1.4,25.0,8-12,.667,17-37,.459,0-11,.000,,,,,,,,
3988,2008,Sr,6-5,Jonathon Dixon,Prairie View A&M,SWAC,26,21.6,0.0,-4.4,92.6,16.5,56.8,58.4,7.4,16.2,5.8,31.6,0.0,2.4,18.6,8-11,.727,14-33,.424,13-26,.500,,,,,,,,
3989,,,,,Conf. games:,Conf. games:,15,18.5,-0.2,-7.5,87.3,17.1,55.9,55.7,5.8,21.8,3.0,31.5,0.0,0.8,11.8,2-4,.500,7-15,.467,8-19,.421,,,,,,,,
3990,,,,,Top 100 quality games:,Top 100:,6,20.8,-0.5,-6.3,67.8,18.0,53.8,53.8,4.4,12.3,0.0,46.3,0.0,2.1,0.0,0-0,.000,1-7,.143,4-6,.667,,,,,,,,
3991,,,,,Top 50 quality games:,Top 50:,4,23.1,0.0,-3.2,83.4,17.4,70.0,70.0,3.1,13.9,0.0,47.2,0.0,1.4,0.0,0-0,.000,1-5,.200,4-5,.800,,,,,,,,
3992,2008,So,6-1,Freddie Edo,Prairie View A&M,SWAC,27,35.5,-0.2,-6.1,85.8,18.7,43.9,46.8,2.4,5.2,13.9,24.1,0.2,3.1,48.1,29-51,.569,30-74,.405,11-32,.344,,,,,,,,
3993,,,,,Conf. games:,Conf. games:,18,38.9,-0.9,-8.2,77.9,16.3,36.3,42.2,2.0,5.4,9.2,25.3,0.4,3.0,46.8,19-29,.655,18-43,.419,3-19,.158,,,,,,,,
3994,,,,,Top 100 quality games:,Top 100:,4,17.1,-0.8,-10.1,60.8,20.5,40.9,36.1,2.7,0.0,12.4,31.0,0.0,2.5,54.5,1-6,.167,3-10,.300,1-1,1.000,,,,,,,,
3995,,,,,Top 50 quality games:,Top 50:,2,15.0,-0.0,-4.9,85.4,16.8,87.5,67.8,4.8,0.0,10.6,37.7,0.0,2.1,100.0,1-4,.250,2-3,.667,1-1,1.000,,,,,,,,
3996,2008,Sr,6-8,Johnny Cobb,Prairie View A&M,SWAC,24,21.2,-0.4,-4.6,79.8,17.4,44.6,44.9,9.3,17.4,5.0,26.7,5.3,2.0,44.6,11-25,.440,25-56,.446,0-0,.000,,,,,,,,
3997,,,,,Conf. games:,Conf. games:,13,11.7,-0.0,-5.8,93.8,16.9,56.3,54.1,9.2,16.7,4.7,23.3,3.6,0.7,81.3,6-13,.462,9-16,.563,0-0,.000,,,,,,,,
3998,,,,,Top 100 quality games:,Top 100:,6,45.4,-1.8,-5.1,57.5,16.7,32.0,33.0,9.0,19.7,4.4,34.5,5.0,2.4,32.0,3-8,.375,8-25,.320,0-0,.000,,,,,,,,
3999,,,,,Top 50 quality games:,Top 50:,4,43.8,-0.8,-3.6,73.8,14.5,33.3,33.6,9.8,20.6,6.6,20.0,4.1,1.4,33.3,2-6,.333,6-18,.333,0-0,.000,,,,,,,,
4000,2008,So,6-1,Jacolby Satterwhite,Prairie View A&M,SWAC,24,28.6,-0.6,-4.0,76.9,18.8,42.2,46.8,1.6,8.7,26.2,36.8,0.9,5.0,72.4,24-42,.571,23-53,.434,1-5,.200,,,,,,,,
4001,,,,,Conf. games:,Conf. games:,13,26.7,-0.3,-1.1,87.1,18.8,45.1,47.2,1.2,5.0,27.9,27.5,0.5,6.1,56.1,12-23,.522,17-36,.472,1-5,.200,,,,,,,,
4002,,,,,Top 100 quality games:,Top 100:,6,35.4,-1.1,-6.3,60.3,18.9,33.3,46.1,2.6,13.2,28.4,52.0,1.1,3.7,144.4,8-13,.615,3-9,.333,0-0,.000,,,,,,,,
4003,,,,,Top 50 quality games:,Top 50:,4,31.9,-1.1,-8.1,56.9,18.9,33.3,48.1,2.2,16.2,31.4,57.9,0.0,4.0,300.0,5-9,.556,1-3,.333,0-0,.000,,,,,,,,
4004,2008,Fr,6-2,Rodney Meadows,Prairie View A&M,SWAC,27,23.7,-0.6,-13.1,69.2,21.5,31.3,37.3,2.8,8.6,7.3,25.9,0.4,0.4,36.4,22-32,.688,20-62,.323,5-26,.192,,,,,,,,
4005,,,,,Conf. games:,Conf. games:,16,27.6,-1.0,-14.6,64.9,19.8,26.7,32.6,2.8,10.3,8.4,23.7,0.5,0.3,31.7,13-19,.684,16-45,.356,0-15,.000,,,,,,,,
4006,,,,,Top 100 quality games:,Top 100:,6,23.8,-0.1,-9.4,72.2,26.8,39.1,45.6,3.8,3.6,0.0,34.2,0.0,0.9,30.4,6-7,.857,3-15,.200,4-8,.500,,,,,,,,
4007,,,,,Top 50 quality games:,Top 50:,4,29.4,-0.4,-12.9,65.0,27.2,33.3,42.2,4.9,4.4,0.0,39.7,0.0,1.1,38.9,6-7,.857,3-13,.231,2-5,.400,,,,,,,,
4008,2008,Jr,6-8,Terrance Moore,Prairie View A&M,SWAC,24,18.4,-0.8,-10.9,63.0,16.9,37.1,37.9,8.7,12.0,4.4,34.8,2.3,1.5,82.9,11-29,.379,13-35,.371,0-0,.000,,,,,,,,
4009,,,,,Conf. games:,Conf. games:,13,9.9,-0.8,-14.6,51.1,15.3,22.2,26.4,7.8,9.1,2.4,30.4,1.4,0.8,144.4,4-13,.308,2-9,.222,0-0,.000,,,,,,,,
4010,,,,,Top 100 quality games:,Top 100:,6,26.7,-1.7,-12.3,37.6,17.9,14.3,22.0,8.6,11.2,3.4,45.5,0.0,3.3,28.6,3-4,.750,2-14,.143,0-0,.000,,,,,,,,
4011,,,,,Top 50 quality games:,Top 50:,4,26.9,-1.6,-11.6,44.0,13.3,16.7,28.8,8.0,9.6,4.7,53.2,0.0,2.4,33.3,2-2,1.000,1-6,.167,0-0,.000,,,,,,,,
4012,2008,Sr,5-8,Ryan Lamb,Presbyterian,ind,25,50.6,-0.0,-5.1,87.4,16.6,47.9,49.6,0.7,9.5,24.5,30.5,0.0,1.9,24.2,14-23,.609,17-46,.370,19-49,.388,,,,,,,,
